name,url
xcit_medium_24_p16_384.fb_dist_in1k,https://huggingface.co/timm/xcit_medium_24_p16_384.fb_dist_in1k
regnety_120.sw_in12k_ft_in1k,https://huggingface.co/timm/regnety_120.sw_in12k_ft_in1k
vit_betwixt_patch16_reg4_gap_256.sbb_in12k_ft_in1k,https://huggingface.co/timm/vit_betwixt_patch16_reg4_gap_256.sbb_in12k_ft_in1k
convformer_s36.sail_in22k_ft_in1k,https://huggingface.co/timm/convformer_s36.sail_in22k_ft_in1k
vit_base_patch32_clip_384.laion2b_ft_in12k_in1k,https://huggingface.co/timm/vit_base_patch32_clip_384.laion2b_ft_in12k_in1k
xcit_large_24_p8_224.fb_dist_in1k,https://huggingface.co/timm/xcit_large_24_p8_224.fb_dist_in1k
beit3_base_patch16_224.in22k_ft_in1k,https://huggingface.co/timm/beit3_base_patch16_224.in22k_ft_in1k
convformer_s36.sail_in1k_384,https://huggingface.co/timm/convformer_s36.sail_in1k_384
efficientvit_l2.r256_in1k,https://huggingface.co/timm/efficientvit_l2.r256_in1k
tf_efficientnet_b8.ap_in1k,https://huggingface.co/timm/tf_efficientnet_b8.ap_in1k
tf_efficientnet_b8.ra_in1k,https://huggingface.co/timm/tf_efficientnet_b8.ra_in1k
convnext_small.in12k_ft_in1k,https://huggingface.co/timm/convnext_small.in12k_ft_in1k
flexivit_large.300ep_in1k,https://huggingface.co/timm/flexivit_large.300ep_in1k
vit_base_patch16_clip_224.openai_ft_in1k,https://huggingface.co/timm/vit_base_patch16_clip_224.openai_ft_in1k
convnext_small.fb_in22k_ft_in1k,https://huggingface.co/timm/convnext_small.fb_in22k_ft_in1k
swin_base_patch4_window7_224.ms_in22k_ft_in1k,https://huggingface.co/timm/swin_base_patch4_window7_224.ms_in22k_ft_in1k
mvitv2_large.fb_in1k,https://huggingface.co/timm/mvitv2_large.fb_in1k
volo_d1_384.sail_in1k,https://huggingface.co/timm/volo_d1_384.sail_in1k
caformer_m36.sail_in1k,https://huggingface.co/timm/caformer_m36.sail_in1k
beit_base_patch16_224.in22k_ft_in22k_in1k,https://huggingface.co/timm/beit_base_patch16_224.in22k_ft_in22k_in1k
vit_base_patch32_clip_384.openai_ft_in12k_in1k,https://huggingface.co/timm/vit_base_patch32_clip_384.openai_ft_in12k_in1k
tf_efficientnetv2_m.in1k,https://huggingface.co/timm/tf_efficientnetv2_m.in1k
deit3_huge_patch14_224.fb_in1k,https://huggingface.co/timm/deit3_huge_patch14_224.fb_in1k
volo_d2_224.sail_in1k,https://huggingface.co/timm/volo_d2_224.sail_in1k
inception_next_base.sail_in1k_384,https://huggingface.co/timm/inception_next_base.sail_in1k_384
tf_efficientnetv2_l.in1k,https://huggingface.co/timm/tf_efficientnetv2_l.in1k
nextvit_base.bd_ssld_6m_in1k,https://huggingface.co/timm/nextvit_base.bd_ssld_6m_in1k
dm_nfnet_f2.dm_in1k,https://huggingface.co/timm/dm_nfnet_f2.dm_in1k
convnext_small.in12k_ft_in1k,https://huggingface.co/timm/convnext_small.in12k_ft_in1k
hgnetv2_b5.ssld_stage2_ft_in1k,https://huggingface.co/timm/hgnetv2_b5.ssld_stage2_ft_in1k
tf_efficientnet_b4.ns_jft_in1k,https://huggingface.co/timm/tf_efficientnet_b4.ns_jft_in1k
convnext_tiny.in12k_ft_in1k_384,https://huggingface.co/timm/convnext_tiny.in12k_ft_in1k_384
regnety_2560.seer_ft_in1k,https://huggingface.co/timm/regnety_2560.seer_ft_in1k
hiera_base_plus_224.mae_in1k_ft_in1k,https://huggingface.co/timm/hiera_base_plus_224.mae_in1k_ft_in1k
tf_efficientnet_b7.ap_in1k,https://huggingface.co/timm/tf_efficientnet_b7.ap_in1k
vit_base_patch16_224.augreg2_in21k_ft_in1k,https://huggingface.co/timm/vit_base_patch16_224.augreg2_in21k_ft_in1k
maxvit_tiny_tf_384.in1k,https://huggingface.co/timm/maxvit_tiny_tf_384.in1k
xcit_small_24_p16_384.fb_dist_in1k,https://huggingface.co/timm/xcit_small_24_p16_384.fb_dist_in1k
convnextv2_tiny.fcmae_ft_in22k_in1k_384,https://huggingface.co/timm/convnextv2_tiny.fcmae_ft_in22k_in1k_384
dm_nfnet_f3.dm_in1k,https://huggingface.co/timm/dm_nfnet_f3.dm_in1k
resnext101_32x32d.fb_wsl_ig1b_ft_in1k,https://huggingface.co/timm/resnext101_32x32d.fb_wsl_ig1b_ft_in1k
tiny_vit_21m_224.dist_in22k_ft_in1k,https://huggingface.co/timm/tiny_vit_21m_224.dist_in22k_ft_in1k
deit3_base_patch16_384.fb_in1k,https://huggingface.co/timm/deit3_base_patch16_384.fb_in1k
xcit_medium_24_p8_224.fb_dist_in1k,https://huggingface.co/timm/xcit_medium_24_p8_224.fb_dist_in1k
xcit_small_12_p8_384.fb_dist_in1k,https://huggingface.co/timm/xcit_small_12_p8_384.fb_dist_in1k
cait_s24_384.fb_dist_in1k,https://huggingface.co/timm/cait_s24_384.fb_dist_in1k
efficientvit_l2.r224_in1k,https://huggingface.co/timm/efficientvit_l2.r224_in1k
caformer_s18.sail_in1k_384,https://huggingface.co/timm/caformer_s18.sail_in1k_384
regnetz_e8.ra3_in1k,https://huggingface.co/timm/regnetz_e8.ra3_in1k
resnetrs420.tf_in1k,https://huggingface.co/timm/resnetrs420.tf_in1k
convformer_s18.sail_in22k_ft_in1k_384,https://huggingface.co/timm/convformer_s18.sail_in22k_ft_in1k_384
regnety_120.sw_in12k_ft_in1k,https://huggingface.co/timm/regnety_120.sw_in12k_ft_in1k
mobilenetv4_conv_aa_large.e230_r448_in12k_ft_in1k,https://huggingface.co/timm/mobilenetv4_conv_aa_large.e230_r448_in12k_ft_in1k
mambaout_base_tall_rw.sw_e500_in1k,https://huggingface.co/timm/mambaout_base_tall_rw.sw_e500_in1k
vit_base_r50_s16_384.orig_in21k_ft_in1k,https://huggingface.co/timm/vit_base_r50_s16_384.orig_in21k_ft_in1k
ecaresnet269d.ra2_in1k,https://huggingface.co/timm/ecaresnet269d.ra2_in1k
mambaout_base_wide_rw.sw_e500_in1k,https://huggingface.co/timm/mambaout_base_wide_rw.sw_e500_in1k
vit_medium_patch16_reg4_gap_256.sbb_in12k_ft_in1k,https://huggingface.co/timm/vit_medium_patch16_reg4_gap_256.sbb_in12k_ft_in1k
efficientnet_h_b5.sw_r448_e450_in1k,https://huggingface.co/timm/efficientnet_h_b5.sw_r448_e450_in1k
coatnet_rmlp_1_rw2_224.sw_in12k_ft_in1k,https://huggingface.co/timm/coatnet_rmlp_1_rw2_224.sw_in12k_ft_in1k
maxvit_large_tf_224.in1k,https://huggingface.co/timm/maxvit_large_tf_224.in1k
resnetv2_152x4_bit.goog_in21k_ft_in1k,https://huggingface.co/timm/resnetv2_152x4_bit.goog_in21k_ft_in1k
xcit_large_24_p16_224.fb_dist_in1k,https://huggingface.co/timm/xcit_large_24_p16_224.fb_dist_in1k
hgnetv2_b5.ssld_stage1_in22k_in1k,https://huggingface.co/timm/hgnetv2_b5.ssld_stage1_in22k_in1k
nextvit_large.bd_in1k_384,https://huggingface.co/timm/nextvit_large.bd_in1k_384
efficientnet_x_b5.sw_r448_e450_in1k,https://huggingface.co/timm/efficientnet_x_b5.sw_r448_e450_in1k
tf_efficientnet_b7.ra_in1k,https://huggingface.co/timm/tf_efficientnet_b7.ra_in1k
hiera_small_abswin_256.sbb2_e200_in12k_ft_in1k,https://huggingface.co/timm/hiera_small_abswin_256.sbb2_e200_in12k_ft_in1k
hgnet_base.ssld_in1k,https://huggingface.co/timm/hgnet_base.ssld_in1k
coat_lite_medium_384.in1k,https://huggingface.co/timm/coat_lite_medium_384.in1k
convnextv2_base.fcmae_ft_in1k,https://huggingface.co/timm/convnextv2_base.fcmae_ft_in1k
maxvit_base_tf_224.in1k,https://huggingface.co/timm/maxvit_base_tf_224.in1k
xcit_small_24_p8_224.fb_dist_in1k,https://huggingface.co/timm/xcit_small_24_p8_224.fb_dist_in1k
nextvit_small.bd_ssld_6m_in1k,https://huggingface.co/timm/nextvit_small.bd_ssld_6m_in1k
convnext_large.fb_in1k,https://huggingface.co/timm/convnext_large.fb_in1k
deit3_small_patch16_384.fb_in22k_ft_in1k,https://huggingface.co/timm/deit3_small_patch16_384.fb_in22k_ft_in1k
vit_large_patch16_rope_mixed_ape_224.naver_in1k,https://huggingface.co/timm/vit_large_patch16_rope_mixed_ape_224.naver_in1k
mambaout_base_short_rw.sw_e500_in1k,https://huggingface.co/timm/mambaout_base_short_rw.sw_e500_in1k
vit_large_patch16_rope_mixed_224.naver_in1k,https://huggingface.co/timm/vit_large_patch16_rope_mixed_224.naver_in1k
efficientnetv2_rw_m.agc_in1k,https://huggingface.co/timm/efficientnetv2_rw_m.agc_in1k
convformer_b36.sail_in1k,https://huggingface.co/timm/convformer_b36.sail_in1k
hgnetv2_b5.ssld_stage2_ft_in1k,https://huggingface.co/timm/hgnetv2_b5.ssld_stage2_ft_in1k
rdnet_large.nv_in1k,https://huggingface.co/timm/rdnet_large.nv_in1k
tf_efficientnet_b6.ap_in1k,https://huggingface.co/timm/tf_efficientnet_b6.ap_in1k
mobilenetv4_conv_aa_large.e230_r384_in12k_ft_in1k,https://huggingface.co/timm/mobilenetv4_conv_aa_large.e230_r384_in12k_ft_in1k
deit3_large_patch16_224.fb_in1k,https://huggingface.co/timm/deit3_large_patch16_224.fb_in1k
tf_efficientnetv2_m.in21k_ft_in1k,https://huggingface.co/timm/tf_efficientnetv2_m.in21k_ft_in1k
xcit_small_12_p16_384.fb_dist_in1k,https://huggingface.co/timm/xcit_small_12_p16_384.fb_dist_in1k
mambaout_base.in1k,https://huggingface.co/timm/mambaout_base.in1k
ecaresnet269d.ra2_in1k,https://huggingface.co/timm/ecaresnet269d.ra2_in1k
eca_nfnet_l2.ra3_in1k,https://huggingface.co/timm/eca_nfnet_l2.ra3_in1k
resnetrs350.tf_in1k,https://huggingface.co/timm/resnetrs350.tf_in1k
nextvit_base.bd_in1k_384,https://huggingface.co/timm/nextvit_base.bd_in1k_384
dm_nfnet_f1.dm_in1k,https://huggingface.co/timm/dm_nfnet_f1.dm_in1k
flexivit_base.1200ep_in1k,https://huggingface.co/timm/flexivit_base.1200ep_in1k
mobilenetv4_conv_aa_large.e230_r448_in12k_ft_in1k,https://huggingface.co/timm/mobilenetv4_conv_aa_large.e230_r448_in12k_ft_in1k
vit_large_patch16_rope_ape_224.naver_in1k,https://huggingface.co/timm/vit_large_patch16_rope_ape_224.naver_in1k
regnety_320.swag_lc_in1k,https://huggingface.co/timm/regnety_320.swag_lc_in1k
davit_base.msft_in1k,https://huggingface.co/timm/davit_base.msft_in1k
vit_large_patch16_rope_224.naver_in1k,https://huggingface.co/timm/vit_large_patch16_rope_224.naver_in1k
maxxvit_rmlp_small_rw_256.sw_in1k,https://huggingface.co/timm/maxxvit_rmlp_small_rw_256.sw_in1k
swinv2_base_window16_256.ms_in1k,https://huggingface.co/timm/swinv2_base_window16_256.ms_in1k
fastvit_ma36.apple_dist_in1k,https://huggingface.co/timm/fastvit_ma36.apple_dist_in1k
coatnet_rmlp_2_rw_224.sw_in1k,https://huggingface.co/timm/coatnet_rmlp_2_rw_224.sw_in1k
mambaout_small_rw.sw_e450_in1k,https://huggingface.co/timm/mambaout_small_rw.sw_e450_in1k
convnext_small.fb_in22k_ft_in1k,https://huggingface.co/timm/convnext_small.fb_in22k_ft_in1k
rexnetr_300.sw_in12k_ft_in1k,https://huggingface.co/timm/rexnetr_300.sw_in12k_ft_in1k
seresnextaa101d_32x8d.ah_in1k,https://huggingface.co/timm/seresnextaa101d_32x8d.ah_in1k
hiera_small_abswin_256.sbb2_pd_e200_in12k_ft_in1k,https://huggingface.co/timm/hiera_small_abswin_256.sbb2_pd_e200_in12k_ft_in1k
flexivit_base.600ep_in1k,https://huggingface.co/timm/flexivit_base.600ep_in1k
tf_efficientnetv2_m.in1k,https://huggingface.co/timm/tf_efficientnetv2_m.in1k
deit3_medium_patch16_224.fb_in22k_ft_in1k,https://huggingface.co/timm/deit3_medium_patch16_224.fb_in22k_ft_in1k
resnest269e.in1k,https://huggingface.co/timm/resnest269e.in1k
vit_base_patch16_224.augreg_in21k_ft_in1k,https://huggingface.co/timm/vit_base_patch16_224.augreg_in21k_ft_in1k
hiera_base_224.mae_in1k_ft_in1k,https://huggingface.co/timm/hiera_base_224.mae_in1k_ft_in1k
caformer_s36.sail_in1k,https://huggingface.co/timm/caformer_s36.sail_in1k
mambaout_small.in1k,https://huggingface.co/timm/mambaout_small.in1k
regnetz_040_h.ra3_in1k,https://huggingface.co/timm/regnetz_040_h.ra3_in1k
maxvit_rmlp_small_rw_224.sw_in1k,https://huggingface.co/timm/maxvit_rmlp_small_rw_224.sw_in1k
convformer_m36.sail_in1k,https://huggingface.co/timm/convformer_m36.sail_in1k
hrnet_w48_ssld.paddle_in1k,https://huggingface.co/timm/hrnet_w48_ssld.paddle_in1k
swin_base_patch4_window12_384.ms_in1k,https://huggingface.co/timm/swin_base_patch4_window12_384.ms_in1k
resnetv2_152x2_bit.goog_in21k_ft_in1k,https://huggingface.co/timm/resnetv2_152x2_bit.goog_in21k_ft_in1k
convnext_base.fb_in1k,https://huggingface.co/timm/convnext_base.fb_in1k
efficientvit_l1.r224_in1k,https://huggingface.co/timm/efficientvit_l1.r224_in1k
hgnetv2_b5.ssld_stage1_in22k_in1k,https://huggingface.co/timm/hgnetv2_b5.ssld_stage1_in22k_in1k
gcvit_base.in1k,https://huggingface.co/timm/gcvit_base.in1k
maxvit_small_tf_224.in1k,https://huggingface.co/timm/maxvit_small_tf_224.in1k
convnext_tiny.in12k_ft_in1k,https://huggingface.co/timm/convnext_tiny.in12k_ft_in1k
resnetrs200.tf_in1k,https://huggingface.co/timm/resnetrs200.tf_in1k
mambaout_base_wide_rw.sw_e500_in1k,https://huggingface.co/timm/mambaout_base_wide_rw.sw_e500_in1k
vit_medium_patch16_gap_256.sw_in12k_ft_in1k,https://huggingface.co/timm/vit_medium_patch16_gap_256.sw_in12k_ft_in1k
resnetrs270.tf_in1k,https://huggingface.co/timm/resnetrs270.tf_in1k
mambaout_base_tall_rw.sw_e500_in1k,https://huggingface.co/timm/mambaout_base_tall_rw.sw_e500_in1k
vit_large_r50_s32_224.augreg_in21k_ft_in1k,https://huggingface.co/timm/vit_large_r50_s32_224.augreg_in21k_ft_in1k
resnetv2_101x3_bit.goog_in21k_ft_in1k,https://huggingface.co/timm/resnetv2_101x3_bit.goog_in21k_ft_in1k
convnextv2_tiny.fcmae_ft_in22k_in1k,https://huggingface.co/timm/convnextv2_tiny.fcmae_ft_in22k_in1k
regnety_1280.seer_ft_in1k,https://huggingface.co/timm/regnety_1280.seer_ft_in1k
tf_efficientnet_b7.aa_in1k,https://huggingface.co/timm/tf_efficientnet_b7.aa_in1k
mvitv2_base.fb_in1k,https://huggingface.co/timm/mvitv2_base.fb_in1k
efficientnet_h_b5.sw_r448_e450_in1k,https://huggingface.co/timm/efficientnet_h_b5.sw_r448_e450_in1k
regnetz_e8.ra3_in1k,https://huggingface.co/timm/regnetz_e8.ra3_in1k
resmlp_big_24_224.fb_in22k_ft_in1k,https://huggingface.co/timm/resmlp_big_24_224.fb_in22k_ft_in1k
flexivit_base.300ep_in1k,https://huggingface.co/timm/flexivit_base.300ep_in1k
convformer_s18.sail_in1k_384,https://huggingface.co/timm/convformer_s18.sail_in1k_384
seresnext101d_32x8d.ah_in1k,https://huggingface.co/timm/seresnext101d_32x8d.ah_in1k
xcit_large_24_p8_224.fb_in1k,https://huggingface.co/timm/xcit_large_24_p8_224.fb_in1k
hgnet_small.ssld_in1k,https://huggingface.co/timm/hgnet_small.ssld_in1k
rdnet_base.nv_in1k,https://huggingface.co/timm/rdnet_base.nv_in1k
mambaout_base_short_rw.sw_e500_in1k,https://huggingface.co/timm/mambaout_base_short_rw.sw_e500_in1k
mobilenetv4_hybrid_large.ix_e600_r384_in1k,https://huggingface.co/timm/mobilenetv4_hybrid_large.ix_e600_r384_in1k
seresnet152d.ra2_in1k,https://huggingface.co/timm/seresnet152d.ra2_in1k
tf_efficientnetv2_s.in21k_ft_in1k,https://huggingface.co/timm/tf_efficientnetv2_s.in21k_ft_in1k
vit_mediumd_patch16_rope_reg1_gap_256.sbb_in1k,https://huggingface.co/timm/vit_mediumd_patch16_rope_reg1_gap_256.sbb_in1k
mobilenetv4_conv_aa_large.e230_r384_in12k_ft_in1k,https://huggingface.co/timm/mobilenetv4_conv_aa_large.e230_r384_in12k_ft_in1k
resnetrs350.tf_in1k,https://huggingface.co/timm/resnetrs350.tf_in1k
convnext_large.fb_in1k,https://huggingface.co/timm/convnext_large.fb_in1k
efficientnetv2_rw_m.agc_in1k,https://huggingface.co/timm/efficientnetv2_rw_m.agc_in1k
xcit_medium_24_p16_224.fb_dist_in1k,https://huggingface.co/timm/xcit_medium_24_p16_224.fb_dist_in1k
vit_base_patch16_224_miil.in21k_ft_in1k,https://huggingface.co/timm/vit_base_patch16_224_miil.in21k_ft_in1k
resnext101_32x8d.fb_swsl_ig1b_ft_in1k,https://huggingface.co/timm/resnext101_32x8d.fb_swsl_ig1b_ft_in1k
mobilenetv4_hybrid_large.e600_r384_in1k,https://huggingface.co/timm/mobilenetv4_hybrid_large.e600_r384_in1k
tf_efficientnet_b5.ap_in1k,https://huggingface.co/timm/tf_efficientnet_b5.ap_in1k
davit_small.msft_in1k,https://huggingface.co/timm/davit_small.msft_in1k
xcit_small_12_p8_224.fb_dist_in1k,https://huggingface.co/timm/xcit_small_12_p8_224.fb_dist_in1k
swinv2_base_window8_256.ms_in1k,https://huggingface.co/timm/swinv2_base_window8_256.ms_in1k
regnetz_040.ra3_in1k,https://huggingface.co/timm/regnetz_040.ra3_in1k
resnetrs420.tf_in1k,https://huggingface.co/timm/resnetrs420.tf_in1k
maxvit_rmlp_tiny_rw_256.sw_in1k,https://huggingface.co/timm/maxvit_rmlp_tiny_rw_256.sw_in1k
swinv2_small_window16_256.ms_in1k,https://huggingface.co/timm/swinv2_small_window16_256.ms_in1k
vit_base_patch16_384.orig_in21k_ft_in1k,https://huggingface.co/timm/vit_base_patch16_384.orig_in21k_ft_in1k
efficientnet_x_b5.sw_r448_e450_in1k,https://huggingface.co/timm/efficientnet_x_b5.sw_r448_e450_in1k
crossvit_18_dagger_408.in1k,https://huggingface.co/timm/crossvit_18_dagger_408.in1k
mambaout_base.in1k,https://huggingface.co/timm/mambaout_base.in1k
convnext_tiny.in12k_ft_in1k,https://huggingface.co/timm/convnext_tiny.in12k_ft_in1k
seresnext101_32x8d.ah_in1k,https://huggingface.co/timm/seresnext101_32x8d.ah_in1k
eca_nfnet_l2.ra3_in1k,https://huggingface.co/timm/eca_nfnet_l2.ra3_in1k
resnext101_32x16d.fb_wsl_ig1b_ft_in1k,https://huggingface.co/timm/resnext101_32x16d.fb_wsl_ig1b_ft_in1k
efficientvit_b3.r288_in1k,https://huggingface.co/timm/efficientvit_b3.r288_in1k
volo_d1_224.sail_in1k,https://huggingface.co/timm/volo_d1_224.sail_in1k
regnetz_d8_evos.ch_in1k,https://huggingface.co/timm/regnetz_d8_evos.ch_in1k
tf_efficientnet_b6.aa_in1k,https://huggingface.co/timm/tf_efficientnet_b6.aa_in1k
resnetaa101d.sw_in12k_ft_in1k,https://huggingface.co/timm/resnetaa101d.sw_in12k_ft_in1k
dm_nfnet_f2.dm_in1k,https://huggingface.co/timm/dm_nfnet_f2.dm_in1k
convnext_tiny.fb_in22k_ft_in1k_384,https://huggingface.co/timm/convnext_tiny.fb_in22k_ft_in1k_384
inception_next_base.sail_in1k,https://huggingface.co/timm/inception_next_base.sail_in1k
mambaout_small.in1k,https://huggingface.co/timm/mambaout_small.in1k
caformer_s18.sail_in22k_ft_in1k,https://huggingface.co/timm/caformer_s18.sail_in22k_ft_in1k
edgenext_base.in21k_ft_in1k,https://huggingface.co/timm/edgenext_base.in21k_ft_in1k
convformer_s36.sail_in1k,https://huggingface.co/timm/convformer_s36.sail_in1k
vit_small_r26_s32_384.augreg_in21k_ft_in1k,https://huggingface.co/timm/vit_small_r26_s32_384.augreg_in21k_ft_in1k
cait_xs24_384.fb_dist_in1k,https://huggingface.co/timm/cait_xs24_384.fb_dist_in1k
eca_nfnet_l1.ra2_in1k,https://huggingface.co/timm/eca_nfnet_l1.ra2_in1k
tf_efficientnet_b3.ns_jft_in1k,https://huggingface.co/timm/tf_efficientnet_b3.ns_jft_in1k
regnetz_d8.ra3_in1k,https://huggingface.co/timm/regnetz_d8.ra3_in1k
mambaout_small_rw.sw_e450_in1k,https://huggingface.co/timm/mambaout_small_rw.sw_e450_in1k
rexnetr_300.sw_in12k_ft_in1k,https://huggingface.co/timm/rexnetr_300.sw_in12k_ft_in1k
nextvit_small.bd_in1k_384,https://huggingface.co/timm/nextvit_small.bd_in1k_384
regnetz_d32.ra3_in1k,https://huggingface.co/timm/regnetz_d32.ra3_in1k
fastvit_sa36.apple_dist_in1k,https://huggingface.co/timm/fastvit_sa36.apple_dist_in1k
mobilenetv4_hybrid_large.ix_e600_r384_in1k,https://huggingface.co/timm/mobilenetv4_hybrid_large.ix_e600_r384_in1k
resnetv2_50x3_bit.goog_in21k_ft_in1k,https://huggingface.co/timm/resnetv2_50x3_bit.goog_in21k_ft_in1k
resnet200d.ra2_in1k,https://huggingface.co/timm/resnet200d.ra2_in1k
edgenext_base.usi_in1k,https://huggingface.co/timm/edgenext_base.usi_in1k
hgnetv2_b4.ssld_stage2_ft_in1k,https://huggingface.co/timm/hgnetv2_b4.ssld_stage2_ft_in1k
regnety_080.ra3_in1k,https://huggingface.co/timm/regnety_080.ra3_in1k
regnety_640.seer_ft_in1k,https://huggingface.co/timm/regnety_640.seer_ft_in1k
swin_s3_base_224.ms_in1k,https://huggingface.co/timm/swin_s3_base_224.ms_in1k
tresnet_v2_l.miil_in21k_ft_in1k,https://huggingface.co/timm/tresnet_v2_l.miil_in21k_ft_in1k
vit_betwixt_patch16_rope_reg4_gap_256.sbb_in1k,https://huggingface.co/timm/vit_betwixt_patch16_rope_reg4_gap_256.sbb_in1k
convnextv2_tiny.fcmae_ft_in22k_in1k,https://huggingface.co/timm/convnextv2_tiny.fcmae_ft_in22k_in1k
gcvit_small.in1k,https://huggingface.co/timm/gcvit_small.in1k
tf_efficientnetv2_s.in1k,https://huggingface.co/timm/tf_efficientnetv2_s.in1k
seresnextaa101d_32x8d.ah_in1k,https://huggingface.co/timm/seresnextaa101d_32x8d.ah_in1k
vit_base_patch16_rope_mixed_ape_224.naver_in1k,https://huggingface.co/timm/vit_base_patch16_rope_mixed_ape_224.naver_in1k
hiera_small_224.mae_in1k_ft_in1k,https://huggingface.co/timm/hiera_small_224.mae_in1k_ft_in1k
resnetrs200.tf_in1k,https://huggingface.co/timm/resnetrs200.tf_in1k
fastvit_ma36.apple_in1k,https://huggingface.co/timm/fastvit_ma36.apple_in1k
resnest200e.in1k,https://huggingface.co/timm/resnest200e.in1k
xcit_small_24_p16_224.fb_dist_in1k,https://huggingface.co/timm/xcit_small_24_p16_224.fb_dist_in1k
vit_base_patch16_rope_reg1_gap_256.sbb_in1k,https://huggingface.co/timm/vit_base_patch16_rope_reg1_gap_256.sbb_in1k
resnetv2_152x2_bit.goog_teacher_in21k_ft_in1k_384,https://huggingface.co/timm/resnetv2_152x2_bit.goog_teacher_in21k_ft_in1k_384
xcit_small_24_p8_224.fb_in1k,https://huggingface.co/timm/xcit_small_24_p8_224.fb_in1k
swinv2_small_window8_256.ms_in1k,https://huggingface.co/timm/swinv2_small_window8_256.ms_in1k
crossvit_15_dagger_408.in1k,https://huggingface.co/timm/crossvit_15_dagger_408.in1k
convnext_base.fb_in1k,https://huggingface.co/timm/convnext_base.fb_in1k
tf_efficientnet_b5.ra_in1k,https://huggingface.co/timm/tf_efficientnet_b5.ra_in1k
efficientnetv2_rw_s.ra2_in1k,https://huggingface.co/timm/efficientnetv2_rw_s.ra2_in1k
focalnet_base_lrf.ms_in1k,https://huggingface.co/timm/focalnet_base_lrf.ms_in1k
mobilenetv4_hybrid_large.e600_r384_in1k,https://huggingface.co/timm/mobilenetv4_hybrid_large.e600_r384_in1k
mobilenetv4_conv_aa_large.e600_r384_in1k,https://huggingface.co/timm/mobilenetv4_conv_aa_large.e600_r384_in1k
hgnet_small.ssld_in1k,https://huggingface.co/timm/hgnet_small.ssld_in1k
vit_small_patch16_384.augreg_in21k_ft_in1k,https://huggingface.co/timm/vit_small_patch16_384.augreg_in21k_ft_in1k
vit_medium_patch16_rope_reg1_gap_256.sbb_in1k,https://huggingface.co/timm/vit_medium_patch16_rope_reg1_gap_256.sbb_in1k
focalnet_base_srf.ms_in1k,https://huggingface.co/timm/focalnet_base_srf.ms_in1k
regnety_160.swag_lc_in1k,https://huggingface.co/timm/regnety_160.swag_lc_in1k
vit_base_patch16_rope_mixed_224.naver_in1k,https://huggingface.co/timm/vit_base_patch16_rope_mixed_224.naver_in1k
vit_little_patch16_reg1_gap_256.sbb_in12k_ft_in1k,https://huggingface.co/timm/vit_little_patch16_reg1_gap_256.sbb_in12k_ft_in1k
deit3_base_patch16_224.fb_in1k,https://huggingface.co/timm/deit3_base_patch16_224.fb_in1k
xcit_tiny_24_p8_384.fb_dist_in1k,https://huggingface.co/timm/xcit_tiny_24_p8_384.fb_dist_in1k
efficientvit_b3.r256_in1k,https://huggingface.co/timm/efficientvit_b3.r256_in1k
vit_base_patch16_rope_ape_224.naver_in1k,https://huggingface.co/timm/vit_base_patch16_rope_ape_224.naver_in1k
swin_s3_small_224.ms_in1k,https://huggingface.co/timm/swin_s3_small_224.ms_in1k
pit_b_distilled_224.in1k,https://huggingface.co/timm/pit_b_distilled_224.in1k
mvitv2_small.fb_in1k,https://huggingface.co/timm/mvitv2_small.fb_in1k
convformer_s18.sail_in22k_ft_in1k,https://huggingface.co/timm/convformer_s18.sail_in22k_ft_in1k
regnetz_040_h.ra3_in1k,https://huggingface.co/timm/regnetz_040_h.ra3_in1k
pvt_v2_b5.in1k,https://huggingface.co/timm/pvt_v2_b5.in1k
regnetv_064.ra3_in1k,https://huggingface.co/timm/regnetv_064.ra3_in1k
repvit_m2_3.dist_450e_in1k,https://huggingface.co/timm/repvit_m2_3.dist_450e_in1k
xcit_medium_24_p8_224.fb_in1k,https://huggingface.co/timm/xcit_medium_24_p8_224.fb_in1k
twins_svt_large.in1k,https://huggingface.co/timm/twins_svt_large.in1k
regnety_064.ra3_in1k,https://huggingface.co/timm/regnety_064.ra3_in1k
vit_base_patch16_rope_224.naver_in1k,https://huggingface.co/timm/vit_base_patch16_rope_224.naver_in1k
pvt_v2_b4.in1k,https://huggingface.co/timm/pvt_v2_b4.in1k
vit_betwixt_patch16_reg4_gap_256.sbb_in1k,https://huggingface.co/timm/vit_betwixt_patch16_reg4_gap_256.sbb_in1k
resnetrs152.tf_in1k,https://huggingface.co/timm/resnetrs152.tf_in1k
convnext_small.fb_in1k,https://huggingface.co/timm/convnext_small.fb_in1k
regnety_160.deit_in1k,https://huggingface.co/timm/regnety_160.deit_in1k
seresnet152d.ra2_in1k,https://huggingface.co/timm/seresnet152d.ra2_in1k
seresnext101d_32x8d.ah_in1k,https://huggingface.co/timm/seresnext101d_32x8d.ah_in1k
hgnetv2_b4.ssld_stage2_ft_in1k,https://huggingface.co/timm/hgnetv2_b4.ssld_stage2_ft_in1k
tf_efficientnet_b5.aa_in1k,https://huggingface.co/timm/tf_efficientnet_b5.aa_in1k
resnet152d.ra2_in1k,https://huggingface.co/timm/resnet152d.ra2_in1k
edgenext_base.usi_in1k,https://huggingface.co/timm/edgenext_base.usi_in1k
caformer_s18.sail_in1k,https://huggingface.co/timm/caformer_s18.sail_in1k
rdnet_small.nv_in1k,https://huggingface.co/timm/rdnet_small.nv_in1k
